Handle,Title,Body HTML,Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Inventory Policy,Image Src,Image Position
md-mdwtf0602ms,Lavavajillas Inox 6C Midea MDWTF0602MS,"<ul><li>• Capacidad: 6 cubiertos</li><li>• Conexión con MSmartHome App</li><li>• Depósito de sal</li><li>• Diámetro de platos hasta 25cm</li><li>• Inicio diferido 1-24hs</li><li>• 1 aspersor</li><li>• Bloqueo de niños</li><li>• 7 programas</li><li>- Auto</li><li>- Intensivo</li><li>- ECO</li><li>- 90 minutos (lavado y secado)</li><li>- Rápido (30 minutos - solo lavado)</li><li>- Auto-limpieza</li><li>- Vidrio</li><li>• Instalación: libre de encimera o empotrable</li><li>Nivel de ruido 49db</li><li>Frecuencia nominal: 50Hz</li><li>Voltaje: 220-240V</li><li>Consumo de energía anual: 174kWh</li><li>Consumo de agua anual: 1820L</li><li>Dimensión del producto (AlxAnxPr): 43,8 x 55 x 50 cm - 81,2 cm con puerta abierta</li></ul>",Midea,Electro,"Lavavajillas, Midea",TRUE,Color,Lavavajillas Inox 6C Midea MDWTF0602MS,MDWTF0602MS,349.00,,0,deny,https://f.fcdn.app/imgs/9424c3/www.tiendamidea.com.uy/estuy/7a09/original/catalogo/MDWTF0602MS_MDWTF0602MS_1/1024-1024/lavavajillas-inox-6c-midea-mdwtf0602ms-lavavajillas-inox-6c-midea-mdwtf0602ms.jpg,1
md-mdwtf0602ms,,,,,,,,,,,,,,https://f.fcdn.app/imgs/4f6e93/www.tiendamidea.com.uy/estuy/6305/original/catalogo/MDWTF0602MS_MDWTF0602MS_2/1024-1024/lavavajillas-inox-6c-midea-mdwtf0602ms-lavavajillas-inox-6c-midea-mdwtf0602ms.jpg,2
md-mdwtf0602ms,,,,,,,,,,,,,,https://f.fcdn.app/imgs/f9ec62/www.tiendamidea.com.uy/estuy/f024/original/catalogo/MDWTF0602MS_MDWTF0602MS_3/1024-1024/lavavajillas-inox-6c-midea-mdwtf0602ms-lavavajillas-inox-6c-midea-mdwtf0602ms.jpg,3
md-mdwtf0602ms,,,,,,,,,,,,,,https://f.fcdn.app/imgs/1384ef/www.tiendamidea.com.uy/estuy/c916/original/catalogo/MDWTF0602MS_MDWTF0602MS_4/1024-1024/lavavajillas-inox-6c-midea-mdwtf0602ms-lavavajillas-inox-6c-midea-mdwtf0602ms.jpg,4
md-mdwtf0602ms,,,,,,,,,,,,,,https://f.fcdn.app/imgs/e2e831/www.tiendamidea.com.uy/estuy/880d/original/catalogo/MDWTF0602MS_MDWTF0602MS_5/1024-1024/lavavajillas-inox-6c-midea-mdwtf0602ms-lavavajillas-inox-6c-midea-mdwtf0602ms.jpg,5
md-mdwtf0602ms,,,,,,,,,,,,,,https://f.fcdn.app/imgs/3a25da/www.tiendamidea.com.uy/estuy/b312/original/catalogo/MDWTF0602MS_MDWTF0602MS_6/1024-1024/lavavajillas-inox-6c-midea-mdwtf0602ms-lavavajillas-inox-6c-midea-mdwtf0602ms.jpg,6
md-mdwtf0602ms,,,,,,,,,,,,,,https://f.fcdn.app/imgs/86498b/www.tiendamidea.com.uy/estuy/e264/original/catalogo/MDWTF0602MS_MDWTF0602MS_7/1024-1024/lavavajillas-inox-6c-midea-mdwtf0602ms-lavavajillas-inox-6c-midea-mdwtf0602ms.jpg,7
md-i2a,Aspiradora y trapeadora robot Midea i2A,"<ul><li>• Control remoto</li><li>• Capacidad: 200ml</li><li>• Batería: 2.000 mAh</li><li>• Escalado de 15mm</li><li>• Nivel de ruido: 72 db</li><li>• Sistema antichoque</li><li>• 110 minutos de limpieza</li><li>• Aspira y pasa paño</li><li>• Tanque de agua: 230ml</li><li>• Potencia de aspirado: 1.400Pa</li><li>• Vuelve a la base para su recarga</li><li>• Tiempo de carga: 4 horas</li><li>• Sistema de navegación aleatorio</li><li>Dimensión del producto (AlxAnxPr): 7,5 x 30 x 30 cm</li></ul>",Midea,Electro,"Aspiradoras, Midea, stock-verificado",TRUE,Color,Aspiradora y trapeadora robot Midea i2A,i2A,166.00,199.00,10,deny,https://f.fcdn.app/imgs/10b1bf/www.tiendamidea.com.uy/estuy/73fc/original/catalogo/i2A_i2A_1/1024-1024/aspiradora-y-trapeadora-robot-midea-i2a-aspiradora-y-trapeadora-robot-midea-i2a.jpg,1
md-i2a,,,,,,,,,,,,,,https://f.fcdn.app/imgs/c977ac/www.tiendamidea.com.uy/estuy/1f81/original/catalogo/i2A_i2A_2/1024-1024/aspiradora-y-trapeadora-robot-midea-i2a-aspiradora-y-trapeadora-robot-midea-i2a.jpg,2
md-i2a,,,,,,,,,,,,,,https://f.fcdn.app/imgs/3f6427/www.tiendamidea.com.uy/estuy/18fc/original/catalogo/i2A_i2A_3/1024-1024/aspiradora-y-trapeadora-robot-midea-i2a-aspiradora-y-trapeadora-robot-midea-i2a.jpg,3
md-i2a,,,,,,,,,,,,,,https://f.fcdn.app/imgs/840c2f/www.tiendamidea.com.uy/estuy/2758/original/catalogo/i2A_i2A_4/1024-1024/aspiradora-y-trapeadora-robot-midea-i2a-aspiradora-y-trapeadora-robot-midea-i2a.jpg,4
md-i2a,,,,,,,,,,,,,,https://f.fcdn.app/imgs/1846c5/www.tiendamidea.com.uy/estuy/9f80/original/catalogo/i2A_i2A_5/1024-1024/aspiradora-y-trapeadora-robot-midea-i2a-aspiradora-y-trapeadora-robot-midea-i2a.jpg,5
md-i2a,,,,,,,,,,,,,,https://f.fcdn.app/imgs/a9408e/www.tiendamidea.com.uy/estuy/97b5/original/catalogo/i2A_i2A_6/1024-1024/aspiradora-y-trapeadora-robot-midea-i2a-aspiradora-y-trapeadora-robot-midea-i2a.jpg,6
md-i2a,,,,,,,,,,,,,,https://f.fcdn.app/imgs/81e86e/www.tiendamidea.com.uy/estuy/e615/original/catalogo/i2A_i2A_7/1024-1024/aspiradora-y-trapeadora-robot-midea-i2a-aspiradora-y-trapeadora-robot-midea-i2a.jpg,7
md-mdrt294fgg01,Heladera 204L Midea MDRT294FGG01,<ul><li>• Capacidad: 204 L</li><li>• Refrigerador: 163L / Freezer: 41L</li><li>• Patas ajustables</li><li>• Puerta reversible</li><li>• Cajón para frutas y verduras</li><li>• Frío húmedo</li><li>• Puertas reversibles</li><li>• 10 años de garantía en el compresor</li><li>Dimensión del producto (AlxAnxPr): 143 x 55 x 55 cm</li></ul>,Midea,Electro,"Heladeras, Midea, stock-verificado",TRUE,Color,Heladera 204L Midea MDRT294FGG01,MDRT294FGG01,339.00,,10,deny,https://f.fcdn.app/imgs/568c22/www.tiendamidea.com.uy/estuy/2e5a/original/catalogo/MDRT294FGG01_MDRT294FGG01_1/1024-1024/heladera-204l-midea-mdrt294fgg01-heladera-204l-midea-mdrt294fgg01.jpg,1
md-mdrt294fgg01,,,,,,,,,,,,,,https://f.fcdn.app/imgs/bf7304/www.tiendamidea.com.uy/estuy/017f/original/catalogo/MDRT294FGG01_MDRT294FGG01_2/1024-1024/heladera-204l-midea-mdrt294fgg01-heladera-204l-midea-mdrt294fgg01.jpg,2
md-mdrt294fgg01,,,,,,,,,,,,,,https://f.fcdn.app/imgs/60f77c/www.tiendamidea.com.uy/estuy/38fe/original/catalogo/MDRT294FGG01_MDRT294FGG01_3/1024-1024/heladera-204l-midea-mdrt294fgg01-heladera-204l-midea-mdrt294fgg01.jpg,3
md-mdrs619fgr28,Heladera Black Inverter 482L Side by side Midea MDRS619FGR28,"<ul><li>• Capacidad</li><li>Neta: 432L</li><li>Bruta: 482L</li><li>Refrigerador neta: 266L / Freezer neta: 166L</li><li>Refrigerador bruta: 270L / Freezer bruta: 212L</li><li>• Conexión con SmartHome App</li><li>• Eficiencia energética: A</li><li>• Compresor Inverter</li><li>• Panel digital</li><li>• Frío seco</li><li>• Cajón doble para frutas y verduras</li><li>• 12 años de garantía en el compresor</li><li>Dimensión del producto (AlxAnxPr): 177,5 x 83,5 x 63,5 cm</li><li>Prof. S/ puertas: 54 cm</li><li>Prof. C/ puertas a 90°: 100 cm</li><li>Prof. C/ puertas a 135°: 110,5 cm</li><li>Ancho. C/ puertas a 135°: 141,1 cm</li></ul>",Midea,Electro,"Heladeras, Midea",TRUE,Color,Heladera Black Inverter 482L Side by side Midea MDRS619FGR28,MDRS619FGR28,999.00,,0,deny,https://f.fcdn.app/imgs/30da17/www.tiendamidea.com.uy/estuy/8909/original/catalogo/MDRS619FGR28_MDRS619FGR28_1/1024-1024/heladera-black-inverter-482l-side-by-side-midea-mdrs619fgr28-heladera-black-inverter-482l-side-by-side-midea-mdrs619fgr28.jpg,1
md-mdrs619fgr28,,,,,,,,,,,,,,https://f.fcdn.app/imgs/f6ab4f/www.tiendamidea.com.uy/estuy/4bfc/original/catalogo/MDRS619FGR28_MDRS619FGR28_2/1024-1024/heladera-black-inverter-482l-side-by-side-midea-mdrs619fgr28-heladera-black-inverter-482l-side-by-side-midea-mdrs619fgr28.jpg,2
md-mdrs619fgr28,,,,,,,,,,,,,,https://f.fcdn.app/imgs/8df15e/www.tiendamidea.com.uy/estuy/99d0/original/catalogo/MDRS619FGR28_MDRS619FGR28_3/1024-1024/heladera-black-inverter-482l-side-by-side-midea-mdrs619fgr28-heladera-black-inverter-482l-side-by-side-midea-mdrs619fgr28.jpg,3
md-mdrs619fgr28,,,,,,,,,,,,,,https://f.fcdn.app/imgs/a719b0/www.tiendamidea.com.uy/estuy/d2a7/original/catalogo/MDRS619FGR28_MDRS619FGR28_4/1024-1024/heladera-black-inverter-482l-side-by-side-midea-mdrs619fgr28-heladera-black-inverter-482l-side-by-side-midea-mdrs619fgr28.jpg,4
md-mdrs619fgr28,,,,,,,,,,,,,,https://f.fcdn.app/imgs/e7498e/www.tiendamidea.com.uy/estuy/4670/original/catalogo/MDRS619FGR28_MDRS619FGR28_5/1024-1024/heladera-black-inverter-482l-side-by-side-midea-mdrs619fgr28-heladera-black-inverter-482l-side-by-side-midea-mdrs619fgr28.jpg,5
md-mm7p01-p02e0mb,Horno Microondas 20L Midea Negro MM7P01-P02E0MB,"<ul><li>• Capacidad: 20L</li><li>• Potencia: 700 W</li><li>• Control mecánico</li><li>• 5 niveles de potencia</li><li>• Descongelado por tiempo y peso</li><li>• Enchufe: Schuko 90°</li><li>• 10 años de garantía en el magnetrón</li><li>Voltaje nominal 230V/ 50Hz</li><li>Potencia entrada: 1150 W</li><li>Potencia salida: 700 W</li><li>Dimensiones del producto (AlxAnxProf): 24,1 x 43,4 x 32,9 cm</li><li>Peso del producto: 10Kg</li></ul>",Midea,Electro,"Cocinas, Midea, stock-verificado",TRUE,Color,Horno Microondas 20L Midea Negro MM7P01-P02E0MB,MM7P01-P02E0MB,79.00,,10,deny,https://f.fcdn.app/imgs/524d4e/www.tiendamidea.com.uy/estuy/dbfc/original/catalogo/MM7P01-P02E0MB_MM7P01-P02E0MB_1/1024-1024/horno-microondas-20l-midea-negro-mm7p01-p02e0mb-horno-microondas-20l-midea-negro-mm7p01-p02e0mb.jpg,1
md-mm7p01-p02e0mb,,,,,,,,,,,,,,https://f.fcdn.app/imgs/db46c2/www.tiendamidea.com.uy/estuy/ae37/original/catalogo/MM7P01-P02E0MB_MM7P01-P02E0MB_2/1024-1024/horno-microondas-20l-midea-negro-mm7p01-p02e0mb-horno-microondas-20l-midea-negro-mm7p01-p02e0mb.jpg,2
md-mm7p01-p02e0mb,,,,,,,,,,,,,,https://f.fcdn.app/imgs/758fc5/www.tiendamidea.com.uy/estuy/5fb8/original/catalogo/MM7P01-P02E0MB_MM7P01-P02E0MB_3/1024-1024/horno-microondas-20l-midea-negro-mm7p01-p02e0mb-horno-microondas-20l-midea-negro-mm7p01-p02e0mb.jpg,3
md-mm7p01-p02e0mb,,,,,,,,,,,,,,https://f.fcdn.app/imgs/2794af/www.tiendamidea.com.uy/estuy/d370/original/catalogo/MM7P01-P02E0MB_MM7P01-P02E0MB_4/1024-1024/horno-microondas-20l-midea-negro-mm7p01-p02e0mb-horno-microondas-20l-midea-negro-mm7p01-p02e0mb.jpg,4
md-mm7p01-p02e0mb,,,,,,,,,,,,,,https://f.fcdn.app/imgs/b7e926/www.tiendamidea.com.uy/estuy/37dc/original/catalogo/MM7P01-P02E0MB_MM7P01-P02E0MB_5/1024-1024/horno-microondas-20l-midea-negro-mm7p01-p02e0mb-horno-microondas-20l-midea-negro-mm7p01-p02e0mb.jpg,5
md-mm7p01-p02e0mb,,,,,,,,,,,,,,https://f.fcdn.app/imgs/6e05ce/www.tiendamidea.com.uy/estuy/844b/original/catalogo/MM7P01-P02E0MB_MM7P01-P02E0MB_6/1024-1024/horno-microondas-20l-midea-negro-mm7p01-p02e0mb-horno-microondas-20l-midea-negro-mm7p01-p02e0mb.jpg,6
md-brc18ldss11,Olla multifunción Midea 5L BRC18LDSS11,"<ul><li>• Multifunción / 12 programas</li><li>• Pantalla LED digital</li><li>• Temporizador de 24 horas</li><li>• Función de mantener caliente</li><li>• Interior antiadherente</li><li>• Caja de control de galvanoplastia</li><li>• Potencia: 650W</li><li>• Control de presión con sensores en la parte superior e inferior</li><li>• Función de mantener caliente automáticamente</li><li>• Incluye cuchara para arroz, cuchara sopera, taza vaporera, vaporera</li><li>Método de calentamiento: Placa de calentamiento</li><li>Capacidad Olla: 5L</li><li>Voltaje (V) 220</li><li>Frecuencia (Hz) 50</li><li>Potencia (W) 650</li><li>Mantenimiento automático del calor</li><li>Material de la olla Aluminio</li><li>Dimensión del producto (AlxAnxPr): 27,3 x 28 x 27,3cm</li></ul>",Midea,Electro,"Ollas, Midea, stock-verificado",TRUE,Color,Olla multifunción Midea 5L BRC18LDSS11,BRC18LDSS11,110.00,,10,deny,https://f.fcdn.app/imgs/1e22ca/www.tiendamidea.com.uy/estuy/c0eb/original/catalogo/BRC18LDSS11_BRC18LDSS11_1/1024-1024/olla-multifuncion-midea-5l-brc18ldss11-olla-multifuncion-midea-5l-brc18ldss11.jpg,1
md-brc18ldss11,,,,,,,,,,,,,,https://f.fcdn.app/imgs/da6b0e/www.tiendamidea.com.uy/estuy/ee6f/original/catalogo/BRC18LDSS11_BRC18LDSS11_2/1024-1024/olla-multifuncion-midea-5l-brc18ldss11-olla-multifuncion-midea-5l-brc18ldss11.jpg,2
md-brc18ldss11,,,,,,,,,,,,,,https://f.fcdn.app/imgs/222499/www.tiendamidea.com.uy/estuy/0778/original/catalogo/BRC18LDSS11_BRC18LDSS11_3/1024-1024/olla-multifuncion-midea-5l-brc18ldss11-olla-multifuncion-midea-5l-brc18ldss11.jpg,3
md-brc18ldss11,,,,,,,,,,,,,,https://f.fcdn.app/imgs/dfa9a1/www.tiendamidea.com.uy/estuy/57b7/original/catalogo/BRC18LDSS11_BRC18LDSS11_4/1024-1024/olla-multifuncion-midea-5l-brc18ldss11-olla-multifuncion-midea-5l-brc18ldss11.jpg,4
md-brc18ldss11,,,,,,,,,,,,,,https://f.fcdn.app/imgs/9b55f6/www.tiendamidea.com.uy/estuy/c1d9/original/catalogo/BRC18LDSS11_BRC18LDSS11_5/1024-1024/olla-multifuncion-midea-5l-brc18ldss11-olla-multifuncion-midea-5l-brc18ldss11.jpg,5
md-mf100w70t-uy,Lavarropas carga frontal 7Kg Midea MF100W70/T,"<ul><li>• Dial Lunar - Diseño exclusivo Midea</li><li>• Higiene 90° C</li><li>• Lavado rápido de 15 minutos</li><li>• Bloqueo para niños</li><li>• Selección de velocidad de centrifugado</li><li>• Limpieza de Tambor Antibacterial</li><li>Programas: 15 (Jeans, ECO 40-60, Algodón Frío, Algodón 20° C, Algodón 40° C, Algodón 60° C, Higiene 90° C, Rápido 15', Rápido 45',Mezclar 20° C, Mezclar 40° C, Mezclar 60° C, Delicado, Giro de enjuague, Girar solamente).Funciones: Inicio diferido, Enjuague adicional, Prelavado, Bloqueo para niños (combinado), Selección de velocidad de centrifugado (400-600-800-1000)</li><li>Potencia: 2050 W</li><li>RPM: 1000</li><li>Tipo de display: LED</li><li>Color del display: Blanco</li><li>Dimensión del producto (AlxAnxPr): 85 x 59,5 x 50 cm</li><li>Volumen del tambor: 39,5 L</li><li>Diámetro del tambor: 51cm</li><li>Diámetro de la puerta: 48 cm</li></ul>",Midea,Electro,"Lavarropas, Midea, stock-verificado",TRUE,Color,Lavarropas carga frontal 7Kg Midea MF100W70/T,MF100W70/T-UY,399.00,,10,deny,https://f.fcdn.app/imgs/e52edc/www.tiendamidea.com.uy/estuy/a733/original/catalogo/MF100W70T-UY_MF100W70T-UY_1/1024-1024/lavarropas-carga-frontal-7kg-midea-mf100w70-t-lavarropas-carga-frontal-7kg-midea-mf100w70-t.jpg,1
md-mf100w70t-uy,,,,,,,,,,,,,,https://f.fcdn.app/imgs/170d92/www.tiendamidea.com.uy/estuy/cfc8/original/catalogo/MF100W70T-UY_MF100W70T-UY_2/1024-1024/lavarropas-carga-frontal-7kg-midea-mf100w70-t-lavarropas-carga-frontal-7kg-midea-mf100w70-t.jpg,2
md-mf100w70t-uy,,,,,,,,,,,,,,https://f.fcdn.app/imgs/2207c9/www.tiendamidea.com.uy/estuy/9ca9/original/catalogo/MF100W70T-UY_MF100W70T-UY_3/1024-1024/lavarropas-carga-frontal-7kg-midea-mf100w70-t-lavarropas-carga-frontal-7kg-midea-mf100w70-t.jpg,3
md-mf100w70t-uy,,,,,,,,,,,,,,https://f.fcdn.app/imgs/363634/www.tiendamidea.com.uy/estuy/9631/original/catalogo/MF100W70T-UY_MF100W70T-UY_4/1024-1024/lavarropas-carga-frontal-7kg-midea-mf100w70-t-lavarropas-carga-frontal-7kg-midea-mf100w70-t.jpg,4
md-mm7p01-p02e0mw,Horno Microondas 20L Midea Blanco MM7P01-P02E0MW,"<ul><li>• Capacidad: 20L</li><li>• Potencia: 700 W</li><li>• Control mecánico</li><li>• 5 niveles de potencia</li><li>• Descongelado por tiempo y peso</li><li>• Enchufe: Schuko 90°</li><li>• 10 años de garantía en el magnetrón</li><li>Voltaje nominal 230V/ 50Hz</li><li>Potencia entrada: 1150 W</li><li>Potencia salida: 700 W</li><li>Dimensiones del producto (AlxAnxProf): 24,1 x 43,4 x 32,9 cm</li><li>Peso del producto: 10Kg</li></ul>",Midea,Electro,"Cocinas, Midea, stock-verificado",TRUE,Color,Horno Microondas 20L Midea Blanco MM7P01-P02E0MW,MM7P01-P02E0MW,78.00,,10,deny,https://f.fcdn.app/imgs/8a7828/www.tiendamidea.com.uy/estuy/342f/original/catalogo/MM7P01-P02E0MW_MM7P01-P02E0MW_1/1024-1024/horno-microondas-20l-midea-blanco-mm7p01-p02e0mw-horno-microondas-20l-midea-blanco-mm7p01-p02e0mw.jpg,1
md-mm7p01-p02e0mw,,,,,,,,,,,,,,https://f.fcdn.app/imgs/b6f7ae/www.tiendamidea.com.uy/estuy/0f84/original/catalogo/MM7P01-P02E0MW_MM7P01-P02E0MW_2/1024-1024/horno-microondas-20l-midea-blanco-mm7p01-p02e0mw-horno-microondas-20l-midea-blanco-mm7p01-p02e0mw.jpg,2
md-mm7p01-p02e0mw,,,,,,,,,,,,,,https://f.fcdn.app/imgs/2a4434/www.tiendamidea.com.uy/estuy/44d3/original/catalogo/MM7P01-P02E0MW_MM7P01-P02E0MW_3/1024-1024/horno-microondas-20l-midea-blanco-mm7p01-p02e0mw-horno-microondas-20l-midea-blanco-mm7p01-p02e0mw.jpg,3
md-mm7p01-p02e0mw,,,,,,,,,,,,,,https://f.fcdn.app/imgs/8dfef3/www.tiendamidea.com.uy/estuy/e602/original/catalogo/MM7P01-P02E0MW_MM7P01-P02E0MW_4/1024-1024/horno-microondas-20l-midea-blanco-mm7p01-p02e0mw-horno-microondas-20l-midea-blanco-mm7p01-p02e0mw.jpg,4
md-mm7p01-p02e0mw,,,,,,,,,,,,,,https://f.fcdn.app/imgs/e02dc2/www.tiendamidea.com.uy/estuy/64d7/original/catalogo/MM7P01-P02E0MW_MM7P01-P02E0MW_5/1024-1024/horno-microondas-20l-midea-blanco-mm7p01-p02e0mw-horno-microondas-20l-midea-blanco-mm7p01-p02e0mw.jpg,5
md-mm7p01-p02e0mw,,,,,,,,,,,,,,https://f.fcdn.app/imgs/8552be/www.tiendamidea.com.uy/estuy/88a2/original/catalogo/MM7P01-P02E0MW_MM7P01-P02E0MW_6/1024-1024/horno-microondas-20l-midea-blanco-mm7p01-p02e0mw-horno-microondas-20l-midea-blanco-mm7p01-p02e0mw.jpg,6
md-md110h80t-uy,Secarropas bomba de calor frontal 8Kg Midea MD110H80/T-UY,"<ul><li>• 15 programas de secado</li><li>• 6 funciones personalizables</li><li>• Luz en el interior del tambor</li><li>• Filtro de doble capa</li><li>• Bloqueo para niños</li><li>• Función anti arrugas</li><li>• Detección inteligente</li><li>• HealthGuard</li><li>• Secado rápido de 35'</li><li>Color: Titanium</li><li>Capacidad de secado: 8 Kg</li><li>Tipo de secado: Bomba de calor</li><li>Programas: 15 (Algodón- Extra, Algodón- Estándar Algodón Menos, Hygiene Dry, Delicado, Sintéticos-Extra</li><li>Sintéticos-Estándar, Refresh lana, Timer, Temporizador, Timer 90, Timer 45, Mix estándar, Mix adicional, Rápido)</li><li>Funciones (botones): Anti arruga, Inicio diferido, Intensidad, Tiempo, Señal, Inicio/pausa, Bloqueo para niños</li><li>Dimensión del producto (AlxAnxPr): 85 x 59,6 x 60 cm</li><li>Peso del producto: 46 Kg</li></ul>",Midea,Electro,"Lavarropas, Midea, stock-verificado",TRUE,Color,Secarropas bomba de calor frontal 8Kg Midea MD110H80/T-UY,MD110H80/T-UY,679.00,,10,deny,https://f.fcdn.app/imgs/50758b/www.tiendamidea.com.uy/estuy/fb6d/original/catalogo/MD110H80T-UY_MD110H80T-UY_1/1024-1024/secarropas-bomba-de-calor-frontal-8kg-midea-md110h80-t-uy-secarropas-bomba-de-calor-frontal-8kg-midea-md110h80-t-uy.jpg,1
